히다,,,,EP,*,F,히다,*,*,*,*
지요,,,,EP,*,F,지요,*,*,*,*
지비,,,,EP,*,F,지비,*,*,*,*
지만지,,,,EP,*,F,지만지,*,*,*,*
지만서도,,,,EP,*,F,지만서도,*,*,*,*
지만,,,,EP,*,T,지만,*,*,*,*
지마는,,,,EP,*,T,지마는,*,*,*,*
지록,,,,EP,*,T,지록,*,*,*,*
지로,,,,EP,*,F,지로,*,*,*,*
주마는,,,,EP,*,T,주마는,*,*,*,*
졔시니,,,,EP,*,F,졔시니,*,*,*,*
졔니라,,,,EP,*,F,졔니라,*,*,*,*
져라,,,,EP,*,F,져라,*,*,*,*
젠도,,,,EP,*,F,젠도,*,*,*,*
쟛고야,,,,EP,*,F,쟛고야,*,*,*,*
쟈스라,,,,EP,*,F,쟈스라,*,*,*,*
자옵시,,,,EP,*,F,자옵시,*,*,*,*
자옵,,,,EP,*,T,자옵,*,*,*,*
자오,,,,EP,*,F,자오,*,*,*,*
자손,,,,EP,*,T,자손,*,*,*,*
자무나,,,,EP,*,F,자무나,*,*,*,*
자면서,,,,EP,*,F,자면서,*,*,*,*
자면,,,,EP,*,T,자면,*,*,*,*
자며,,,,EP,*,F,자며,*,*,*,*
자마자,,,,EP,*,F,자마자,*,*,*,*
자마,,,,EP,*,F,자마,*,*,*,*
자니까,,,,EP,*,F,자니까,*,*,*,*
자느니,,,,EP,*,F,자느니,*,*,*,*
자꾸나,,,,EP,*,F,자꾸나,*,*,*,*
자구,,,,EP,*,F,자구,*,*,*,*
자고,,,,EP,*,F,자고,*,*,*,*
잇고,,,,EP,*,F,잇고,*,*,*,*
인교,,,,EP,*,F,인교,*,*,*,*
이웨,,,,EP,*,F,이웨,*,*,*,*
이원다,,,,EP,*,F,이원다,*,*,*,*
이워니,,,,EP,*,F,이워니,*,*,*,*
이요,,,,EP,*,F,이요,*,*,*,*
이소,,,,EP,*,F,이소,*,*,*,*
이라,,,,EP,*,F,이라,*,*,*,*
이두룩새,,,,EP,*,F,이두룩새,*,*,*,*
이껴,,,,EP,*,F,이껴,*,*,*,*
이까,,,,EP,*,F,이까,*,*,*,*
응께,,,,EP,*,F,응께,*,*,*,*
응거,,,,EP,*,F,응거,*,*,*,*
읍지요,,,,EP,*,F,읍지요,*,*,*,*
읍죠,,,,EP,*,F,읍죠,*,*,*,*
읍시오,,,,EP,*,F,읍시오,*,*,*,*
읍시사,,,,EP,*,F,읍시사,*,*,*,*
읍시더,,,,EP,*,F,읍시더,*,*,*,*
읍시다,,,,EP,*,F,읍시다,*,*,*,*
읍쇼,,,,EP,*,F,읍쇼,*,*,*,*
읍마,,,,EP,*,F,읍마,*,*,*,*
읍딘저,,,,EP,*,F,읍딘저,*,*,*,*
읍딘다,,,,EP,*,F,읍딘다,*,*,*,*
읍디여,,,,EP,*,F,읍디여,*,*,*,*
읍디더,,,,EP,*,F,읍디더,*,*,*,*
읍디다,,,,EP,*,F,읍디다,*,*,*,*
읍디껴,,,,EP,*,F,읍디껴,*,*,*,*
읍디꺼,,,,EP,*,F,읍디꺼,*,*,*,*
읍디까,,,,EP,*,F,읍디까,*,*,*,*
읍니다,,,,EP,*,F,읍니다,*,*,*,*
읍니껴,,,,EP,*,F,읍니껴,*,*,*,*
읍니꺄,,,,EP,*,F,읍니꺄,*,*,*,*
읍니까,,,,EP,*,F,읍니까,*,*,*,*
읍늰다,,,,EP,*,F,읍늰다,*,*,*,*
읍네더,,,,EP,*,F,읍네더,*,*,*,*
읍네꺼,,,,EP,*,F,읍네꺼,*,*,*,*
읍꿔니,,,,EP,*,F,읍꿔니,*,*,*,*
음에랴,,,,EP,*,F,음에랴,*,*,*,*
음에도,,,,EP,*,F,음에도,*,*,*,*
음시롱,,,,EP,*,T,음시롱,*,*,*,*
음세,,,,EP,*,F,음세,*,*,*,*
음성,,,,EP,*,T,음성,*,*,*,*
음사,,,,EP,*,F,음사,*,*,*,*
을진저,,,,EP,*,F,을진저,*,*,*,*
을진들,,,,EP,*,T,을진들,*,*,*,*
을진댄,,,,EP,*,T,을진댄,*,*,*,*
을진대는,,,,EP,*,T,을진대는,*,*,*,*
을진대,,,,EP,*,F,을진대,*,*,*,*
을지언정,,,,EP,*,T,을지언정,*,*,*,*
을지어다,,,,EP,*,F,을지어다,*,*,*,*
을지며,,,,EP,*,F,을지며,*,*,*,*
을지로다,,,,EP,*,F,을지로다,*,*,*,*
을지라도,,,,EP,*,F,을지라도,*,*,*,*
을지라,,,,EP,*,F,을지라,*,*,*,*
을지니라,,,,EP,*,F,을지니라,*,*,*,*
을지니,,,,EP,*,F,을지니,*,*,*,*
을지나,,,,EP,*,F,을지나,*,*,*,*
을지,,,,EP,*,F,을지,*,*,*,*
을작시면,,,,EP,*,T,을작시면,*,*,*,*
을이만큼,,,,EP,*,T,을이만큼,*,*,*,*
을쏜가,,,,EP,*,F,을쏜가,*,*,*,*
을쏘냐,,,,EP,*,F,을쏘냐,*,*,*,*
을쎠,,,,EP,*,F,을쎠,*,*,*,*
을싸록,,,,EP,*,T,을싸록,*,*,*,*
을시고,,,,EP,*,F,을시고,*,*,*,*
을시,,,,EP,*,F,을시,*,*,*,*
을수록,,,,EP,*,T,을수록,*,*,*,*
을손가,,,,EP,*,F,을손가,*,*,*,*
을소냐,,,,EP,*,F,을소냐,*,*,*,*
을세말이지,,,,EP,*,F,을세말이지,*,*,*,*
을세라,,,,EP,*,F,을세라,*,*,*,*
을세,,,,EP,*,F,을세,*,*,*,*
을새,,,,EP,*,F,을새,*,*,*,*
을사,,,,EP,*,F,을사,*,*,*,*
을뿐더러,,,,EP,*,F,을뿐더러,*,*,*,*
을밖에,,,,EP,*,F,을밖에,*,*,*,*
을망정,,,,EP,*,T,을망정,*,*,*,*
을리라,,,,EP,*,F,을리라,*,*,*,*
을려고,,,,EP,*,F,을려고,*,*,*,*
을레라,,,,EP,*,F,을레라,*,*,*,*
을레,,,,EP,*,F,을레,*,*,*,*
을런지,,,,EP,*,F,을런지,*,*,*,*
을런고,,,,EP,*,F,을런고,*,*,*,*
을런가,,,,EP,*,F,을런가,*,*,*,*
을러라,,,,EP,*,F,을러라,*,*,*,*
을러니,,,,EP,*,F,을러니,*,*,*,*
을랜,,,,EP,*,T,을랜,*,*,*,*
을래문,,,,EP,*,T,을래문,*,*,*,*
을래,,,,EP,*,F,을래,*,*,*,*
을람더,,,,EP,*,F,을람더,*,*,*,*
을락,,,,EP,*,T,을락,*,*,*,*
을라치면,,,,EP,*,T,을라치면,*,*,*,*
을라꼬,,,,EP,*,F,을라꼬,*,*,*,*
을라구,,,,EP,*,F,을라구,*,*,*,*
을라고,,,,EP,*,F,을라고,*,*,*,*
을라,,,,EP,*,F,을라,*,*,*,*
을데라니,,,,EP,*,F,을데라니,*,*,*,*
을단댄,,,,EP,*,T,을단댄,*,*,*,*
을다,,,,EP,*,F,을다,*,*,*,*
을는지,,,,EP,*,F,을는지,*,*,*,*
을꾸마,,,,EP,*,F,을꾸마,*,*,*,*
을꼬,,,,EP,*,F,을꼬,*,*,*,*
을께,,,,EP,*,F,을께,*,*,*,*
을깝쇼,,,,EP,*,F,을깝쇼,*,*,*,*
을까,,,,EP,*,F,을까,*,*,*,*
을고,,,,EP,*,F,을고,*,*,*,*
을게,,,,EP,*,F,을게,*,*,*,*
을걸,,,,EP,*,T,을걸,*,*,*,*
을거나,,,,EP,*,F,을거나,*,*,*,*
을값에,,,,EP,*,F,을값에,*,*,*,*
을가,,,,EP,*,F,을가,*,*,*,*
은지라,,,,EP,*,F,은지라,*,*,*,*
은지고,,,,EP,*,F,은지고,*,*,*,*
은지,,,,EP,*,F,은지,*,*,*,*
은즉슨,,,,EP,*,T,은즉슨,*,*,*,*
은즉,,,,EP,*,T,은즉,*,*,*,*
은배,,,,EP,*,F,은배,*,*,*,*
은바,,,,EP,*,F,은바,*,*,*,*
은디라,,,,EP,*,F,은디라,*,*,*,*
은들,,,,EP,*,T,은들,*,*,*,*
