가뇨,,,,EP,*,F,추가-가뇨,*,*,*,*
가니,,,,EP,*,F,추가-가니,*,*,*,*
가니오,,,,EP,*,F,추가-가니오,*,*,*,*
가니와,,,,EP,*,F,추가-가니와,*,*,*,*
가라,,,,EP,*,F,추가-가라,*,*,*,*
가시니,,,,EP,*,F,추가-가시니,*,*,*,*
가지라,,,,EP,*,F,추가-가지라,*,*,*,*
간디,,,,EP,*,F,추가-간디,*,*,*,*
간디니,,,,EP,*,F,추가-간디니,*,*,*,*
간디니라,,,,EP,*,F,추가-간디니라,*,*,*,*
간디라,,,,EP,*,F,추가-간디라,*,*,*,*
개니라,,,,EP,*,F,추가-개니라,*,*,*,*
거고,,,,EP,*,F,추가-거고,*,*,*,*
거고나,,,,EP,*,F,추가-거고나,*,*,*,*
거나,,,,EP,*,F,추가-거나,*,*,*,*
거냐,,,,EP,*,F,추가-거냐,*,*,*,*
거녀,,,,EP,*,F,추가-거녀,*,*,*,*
거뇨,,,,EP,*,F,추가-거뇨,*,*,*,*
거늘,,,,EP,*,T,추가-거늘,*,*,*,*
거니,,,,EP,*,F,추가-거니,*,*,*,*
거니라,,,,EP,*,F,추가-거니라,*,*,*,*
거니오,,,,EP,*,F,추가-거니오,*,*,*,*
거니와,,,,EP,*,F,추가-거니와,*,*,*,*
거다,,,,EP,*,F,추가-거다,*,*,*,*
거던,,,,EP,*,T,추가-거던,*,*,*,*
거드면,,,,EP,*,T,추가-거드면,*,*,*,*
거든,,,,EP,*,T,추가-거든,*,*,*,*
거들랑,,,,EP,*,T,추가-거들랑,*,*,*,*
거디라,,,,EP,*,F,추가-거디라,*,*,*,*
거라,,,,EP,*,F,추가-거라,*,*,*,*
거를,,,,EP,*,T,추가-거를,*,*,*,*
거사,,,,EP,*,F,추가-거사,*,*,*,*
거스라,,,,EP,*,F,추가-거스라,*,*,*,*
거시나,,,,EP,*,F,추가-거시나,*,*,*,*
거시뇨,,,,EP,*,F,추가-거시뇨,*,*,*,*
거시늘,,,,EP,*,T,추가-거시늘,*,*,*,*
거시니,,,,EP,*,F,추가-거시니,*,*,*,*
거시니오,,,,EP,*,F,추가-거시니오,*,*,*,*
거시니와,,,,EP,*,F,추가-거시니와,*,*,*,*
거시다,,,,EP,*,F,추가-거시다,*,*,*,*
거시든,,,,EP,*,T,추가-거시든,*,*,*,*
거신,,,,EP,*,T,추가-거신,*,*,*,*
거아,,,,EP,*,F,추가-거아,*,*,*,*
거야,,,,EP,*,F,추가-거야,*,*,*,*
거이다,,,,EP,*,F,추가-거이다,*,*,*,*
거지라,,,,EP,*,F,추가-거지라,*,*,*,*
거징이다,,,,EP,*,F,추가-거징이다,*,*,*,*
건고,,,,EP,*,F,추가-건고,*,*,*,*
건대,,,,EP,*,F,추가-건대,*,*,*,*
건댄,,,,EP,*,T,추가-건댄,*,*,*,*
건덴,,,,EP,*,T,추가-건덴,*,*,*,*
건마는,,,,EP,*,T,추가-건마는,*,*,*,*
건만,,,,EP,*,T,추가-건만,*,*,*,*
건져,,,,EP,*,F,추가-건져,*,*,*,*
걸랑,,,,EP,*,T,추가-걸랑,*,*,*,*
걸아,,,,EP,*,F,추가-걸아,*,*,*,*
것다,,,,EP,*,F,추가-것다,*,*,*,*
것마는,,,,EP,*,T,추가-것마는,*,*,*,*
게겐,,,,EP,*,T,추가-게겐,*,*,*,*
게끔,,,,EP,*,T,추가-게끔,*,*,*,*
게나,,,,EP,*,F,추가-게나,*,*,*,*
게라,,,,EP,*,F,추가-게라,*,*,*,*
게르,,,,EP,*,F,추가-게르,*,*,*,*
게시리,,,,EP,*,F,추가-게시리,*,*,*,*
