가엄따,,,,pad_VV,*,F,추가-가엄따,*,*,*,*
가없다,,,,pad_VV,*,F,추가-가없다,*,*,*,*
가움따,,,,pad_VV,*,F,추가-가움따,*,*,*,*
가웂다,,,,pad_VV,*,F,추가-가웂다,*,*,*,*
가음따,,,,pad_VV,*,F,추가-가음따,*,*,*,*
가하다,,,,pad_VV,*,F,추가-가하다,*,*,*,*
가가하다,,,,pad_VV,*,F,추가-가가하다,*,*,*,*
가각하다,,,,pad_VV,*,F,추가-가각하다,*,*,*,*
가감시럽다,,,,pad_VV,*,F,추가-가감시럽다,*,*,*,*
가감하다,,,,pad_VV,*,F,추가-가감하다,*,*,*,*
가갑다,,,,pad_VV,*,F,추가-가갑다,*,*,*,*
가강하다,,,,pad_VV,*,F,추가-가강하다,*,*,*,*
가갭다,,,,pad_VV,*,F,추가-가갭다,*,*,*,*
가거방하다,,,,pad_VV,*,F,추가-가거방하다,*,*,*,*
가거지방하다,,,,pad_VV,*,F,추가-가거지방하다,*,*,*,*
가겁다,,,,pad_VV,*,F,추가-가겁다,*,*,*,*
가겍하다,,,,pad_VV,*,F,추가-가겍하다,*,*,*,*
가겝다,,,,pad_VV,*,F,추가-가겝다,*,*,*,*
가겹다,,,,pad_VV,*,F,추가-가겹다,*,*,*,*
가경하다,,,,pad_VV,*,F,추가-가경하다,*,*,*,*
가고하다,,,,pad_VV,*,F,추가-가고하다,*,*,*,*
가공스럽다,,,,pad_VV,*,F,추가-가공스럽다,*,*,*,*
가공하다,,,,pad_VV,*,F,추가-가공하다,*,*,*,*
가관스럽다,,,,pad_VV,*,F,추가-가관스럽다,*,*,*,*
가괴하다,,,,pad_VV,*,F,추가-가괴하다,*,*,*,*
가교하다,,,,pad_VV,*,F,추가-가교하다,*,*,*,*
가굴가굴하다,,,,pad_VV,*,F,추가-가굴가굴하다,*,*,*,*
가굽다,,,,pad_VV,*,F,추가-가굽다,*,*,*,*
가급하다,,,,pad_VV,*,F,추가-가급하다,*,*,*,*
가급다,,,,pad_VV,*,F,추가-가급다,*,*,*,*
가급인족하다,,,,pad_VV,*,F,추가-가급인족하다,*,*,*,*
가긍스럽다,,,,pad_VV,*,F,추가-가긍스럽다,*,*,*,*
가긍하다,,,,pad_VV,*,F,추가-가긍하다,*,*,*,*
가기하다,,,,pad_VV,*,F,추가-가기하다,*,*,*,*
가깜하다,,,,pad_VV,*,F,추가-가깜하다,*,*,*,*
가깝하다,,,,pad_VV,*,F,추가-가깝하다,*,*,*,*
가깝다,,,,pad_VV,*,F,추가-가깝다,*,*,*,*
가깝디가깝다,,,,pad_VV,*,F,추가-가깝디가깝다,*,*,*,*
가껍다,,,,pad_VV,*,F,추가-가껍다,*,*,*,*
가꼽다,,,,pad_VV,*,F,추가-가꼽다,*,*,*,*
