지오,,,,EF,*,F,지오,*,*,*,*
지예,,,,EF,*,F,지예,*,*,*,*
지어다,,,,EF,*,F,지어다,*,*,*,*
지비,,,,EF,*,F,지비,*,*,*,*
지러,,,,EF,*,F,지러,*,*,*,*
즈으,,,,EF,*,F,즈으,*,*,*,*
잖어,,,,EF,*,F,잖어,*,*,*,*
잖습니까,,,,EF,*,F,잖습니까,*,*,*,*
잖수,,,,EF,*,F,잖수,*,*,*,*
잖소,,,,EF,*,F,잖소,*,*,*,*
잖나,,,,EF,*,F,잖나,*,*,*,*
자우요,,,,EF,*,F,자우요,*,*,*,*
자우,,,,EF,*,F,자우,*,*,*,*
자꾸나,,,,EF,*,F,자꾸나,*,*,*,*
자구요,,,,EF,*,F,자구요,*,*,*,*
이소,,,,EF,*,F,이소,*,*,*,*
읍죠,,,,EF,*,F,읍죠,*,*,*,*
읍디다,,,,EF,*,F,읍디다,*,*,*,*
읍니다요,,,,EF,*,F,읍니다요,*,*,*,*
읍니까,,,,EF,*,F,읍니까,*,*,*,*
을씨고,,,,EF,*,F,을씨고,*,*,*,*
을꼬,,,,EF,*,F,을꼬,*,*,*,*
을께요,,,,EF,*,F,을께요,*,*,*,*
을게요,,,,EF,*,F,을게요,*,*,*,*
을게다,,,,EF,*,F,을게다,*,*,*,*
을게,,,,EF,*,F,을게,*,*,*,*
을걸요,,,,EF,*,F,을걸요,*,*,*,*
을걸,,,,EF,*,T,을걸,*,*,*,*
은지고,,,,EF,*,F,은지고,*,*,*,*
은데요,,,,EF,*,F,은데요,*,*,*,*
은걸,,,,EF,*,T,은걸,*,*,*,*
은가요,,,,EF,*,F,은가요,*,*,*,*
으슈,,,,EF,*,F,으슈,*,*,*,*
으소,,,,EF,*,F,으소,*,*,*,*
으면서요,,,,EF,*,F,으면서요,*,*,*,*
으렷다,,,,EF,*,F,으렷다,*,*,*,*
으렵니다,,,,EF,*,F,으렵니다,*,*,*,*
으렴,,,,EF,*,T,으렴,*,*,*,*
으련다,,,,EF,*,F,으련다,*,*,*,*
으련,,,,EF,*,T,으련,*,*,*,*
으려네,,,,EF,*,F,으려네,*,*,*,*
으래요,,,,EF,*,F,으래요,*,*,*,*
으라네,,,,EF,*,F,으라네,*,*,*,*
으다,,,,EF,*,F,으다,*,*,*,*
으네요,,,,EF,*,F,으네요,*,*,*,*
우워,,,,EF,*,F,우워,*,*,*,*
요오,,,,EF,*,F,요오,*,*,*,*
오리오,,,,EF,*,F,오리오,*,*,*,*
예요,,,,EF,*,F,예요,*,*,*,*
어유,,,,EF,*,F,어유,*,*,*,*
어요오,,,,EF,*,F,어요오,*,*,*,*
어예,,,,EF,*,F,어예,*,*,*,*
어여,,,,EF,*,F,어여,*,*,*,*
어야죠,,,,EF,*,F,어야죠,*,*,*,*
어서랴,,,,EF,*,F,어서랴,*,*,*,*
어서다,,,,EF,*,F,어서다,*,*,*,*
어라우,,,,EF,*,F,어라우,*,*,*,*
야지,,,,EF,*,F,야지,*,*,*,*
야요,,,,EF,*,F,야요,*,*,*,*
애요,,,,EF,*,F,애요,*,*,*,*
아야지이,,,,EF,*,F,아야지이,*,*,*,*
아야잖아요,,,,EF,*,F,아야잖아요,*,*,*,*
아서다,,,,EF,*,F,아서다,*,*,*,*
아라도,,,,EF,*,F,아라도,*,*,*,*
시유,,,,EF,*,F,시유,*,*,*,*
시요,,,,EF,*,F,시요,*,*,*,*
시오,,,,EF,*,F,시오,*,*,*,*
시다레,,,,EF,*,F,시다레,*,*,*,*
습지요,,,,EF,*,F,습지요,*,*,*,*
습죠,,,,EF,*,F,습죠,*,*,*,*
습매,,,,EF,*,F,습매,*,*,*,*
습디더,,,,EF,*,F,습디더,*,*,*,*
습디다,,,,EF,*,F,습디다,*,*,*,*
습디까,,,,EF,*,F,습디까,*,*,*,*
습니다요,,,,EF,*,F,습니다요,*,*,*,*
습니꺼,,,,EF,*,F,습니꺼,*,*,*,*
습니까요,,,,EF,*,F,습니까요,*,*,*,*
수다래,,,,EF,*,F,수다래,*,*,*,*
소이까,,,,EF,*,F,소이까,*,*,*,*
면서요,,,,EF,*,F,면서요,*,*,*,*
리로다,,,,EF,*,F,리로다,*,*,*,*
리까,,,,EF,*,F,리까,*,*,*,*
로군,,,,EF,*,T,로군,*,*,*,*
로구만,,,,EF,*,T,로구만,*,*,*,*
렸다,,,,EF,*,F,렸다,*,*,*,*
렷다,,,,EF,*,F,렷다,*,*,*,*
렵니까,,,,EF,*,F,렵니까,*,*,*,*
려마,,,,EF,*,F,려마,*,*,*,*
려는구료,,,,EF,*,F,려는구료,*,*,*,*
려는구나,,,,EF,*,F,려는구나,*,*,*,*
려느냐,,,,EF,*,F,려느냐,*,*,*,*
려고요,,,,EF,*,F,려고요,*,*,*,*
러지,,,,EF,*,F,러지,*,*,*,*
랬잖아,,,,EF,*,F,랬잖아,*,*,*,*
래유,,,,EF,*,F,래유,*,*,*,*
래나,,,,EF,*,F,래나,*,*,*,*
라면서요,,,,EF,*,F,라면서요,*,*,*,*
라리까요,,,,EF,*,F,라리까요,*,*,*,*
라데,,,,EF,*,F,라데,*,*,*,*
라던데요,,,,EF,*,F,라던데요,*,*,*,*
라니요,,,,EF,*,F,라니요,*,*,*,*
라니까요,,,,EF,*,F,라니까요,*,*,*,*
라는군,,,,EF,*,T,라는군,*,*,*,*
라는구나,,,,EF,*,F,라는구나,*,*,*,*
라뇨,,,,EF,*,F,라뇨,*,*,*,*
라나요,,,,EF,*,F,라나요,*,*,*,*
라구요,,,,EF,*,F,라구요,*,*,*,*
라고요,,,,EF,*,F,라고요,*,*,*,*
든지요,,,,EF,*,F,든지요,*,*,*,*
드만요,,,,EF,*,F,드만요,*,*,*,*
드라구,,,,EF,*,F,드라구,*,*,*,*
드라,,,,EF,*,F,드라,*,*,*,*
두만,,,,EF,*,T,두만,*,*,*,*
데요,,,,EF,*,F,데요,*,*,*,*
던지요,,,,EF,*,F,던지요,*,*,*,*
던데유,,,,EF,*,F,던데유,*,*,*,*
던걸요,,,,EF,*,F,던걸요,*,*,*,*
더만유,,,,EF,*,F,더만유,*,*,*,*
더만요,,,,EF,*,F,더만요,*,*,*,*
더만,,,,EF,*,T,더만,*,*,*,*
더랬습니다,,,,EF,*,F,더랬습니다,*,*,*,*
더래,,,,EF,*,F,더래,*,*,*,*
더랍니다,,,,EF,*,F,더랍니다,*,*,*,*
더란다,,,,EF,*,F,더란다,*,*,*,*
더라죠,,,,EF,*,F,더라죠,*,*,*,*
더라던데요,,,,EF,*,F,더라던데요,*,*,*,*
더라나요,,,,EF,*,F,더라나요,*,*,*,*
더라나,,,,EF,*,F,더라나,*,*,*,*
더노,,,,EF,*,F,더노,*,*,*,*
더구먼,,,,EF,*,T,더구먼,*,*,*,*
더구만요,,,,EF,*,F,더구만요,*,*,*,*
더구만,,,,EF,*,T,더구만,*,*,*,*
댄다,,,,EF,*,F,댄다,*,*,*,*
대지요,,,,EF,*,F,대지요,*,*,*,*
대더라,,,,EF,*,F,대더라,*,*,*,*
당께,,,,EF,*,F,당께,*,*,*,*
답디다,,,,EF,*,F,답디다,*,*,*,*
답디까,,,,EF,*,F,답디까,*,*,*,*
답니까,,,,EF,*,F,답니까,*,*,*,*
다지요,,,,EF,*,F,다지요,*,*,*,*
다잖아,,,,EF,*,F,다잖아,*,*,*,*
다야,,,,EF,*,F,다야,*,*,*,*
다면서요,,,,EF,*,F,다면서요,*,*,*,*
다니요,,,,EF,*,F,다니요,*,*,*,*
다니깐요,,,,EF,*,F,다니깐요,*,*,*,*
다니까요,,,,EF,*,F,다니까요,*,*,*,*
다는데요,,,,EF,*,F,다는데요,*,*,*,*
다는군요,,,,EF,*,F,다는군요,*,*,*,*
다는군,,,,EF,*,T,다는군,*,*,*,*
다는구나,,,,EF,*,F,다는구나,*,*,*,*
다누만,,,,EF,*,T,다누만,*,*,*,*
다뇨,,,,EF,*,F,다뇨,*,*,*,*
다나요,,,,EF,*,F,다나요,*,*,*,*
다고요,,,,EF,*,F,다고요,*,*,*,*
다가요,,,,EF,*,F,다가요,*,*,*,*
니더,,,,EF,*,F,니더,*,*,*,*
능교,,,,EF,*,F,능교,*,*,*,*
는디요,,,,EF,*,F,는디요,*,*,*,*
는도다,,,,EF,*,F,는도다,*,*,*,*
는데예,,,,EF,*,F,는데예,*,*,*,*
는대유,,,,EF,*,F,는대유,*,*,*,*
는대요,,,,EF,*,F,는대요,*,*,*,*
는대여,,,,EF,*,F,는대여,*,*,*,*
는답니다,,,,EF,*,F,는답니다,*,*,*,*
는단대이,,,,EF,*,F,는단대이,*,*,*,*
는단다,,,,EF,*,F,는단다,*,*,*,*
는다요,,,,EF,*,F,는다요,*,*,*,*
는다면요,,,,EF,*,F,는다면요,*,*,*,*
는다던가,,,,EF,*,F,는다던가,*,*,*,*
는다더군,,,,EF,*,T,는다더군,*,*,*,*
는다니까,,,,EF,*,F,는다니까,*,*,*,*
는군요,,,,EF,*,F,는군요,*,*,*,*
는구만,,,,EF,*,T,는구만,*,*,*,*
는구려,,,,EF,*,F,는구려,*,*,*,*
는게,,,,EF,*,F,는게,*,*,*,*
는걸요,,,,EF,*,F,는걸요,*,*,*,*
는걸,,,,EF,*,T,는걸,*,*,*,*
는강,,,,EF,*,T,는강,*,*,*,*
는가요,,,,EF,*,F,는가요,*,*,*,*
는가다,,,,EF,*,F,는가다,*,*,*,*
느라구요,,,,EF,*,F,느라구요,*,*,*,*
느뇨,,,,EF,*,F,느뇨,*,*,*,*
느냐구요,,,,EF,*,F,느냐구요,*,*,*,*
네예,,,,EF,*,F,네예,*,*,*,*
냐니,,,,EF,*,F,냐니,*,*,*,*
냐구요,,,,EF,*,F,냐구요,*,*,*,*
냐고요,,,,EF,*,F,냐고요,*,*,*,*
남유,,,,EF,*,F,남유,*,*,*,*
나다,,,,EF,*,F,나다,*,*,*,*
께요,,,,EF,*,F,께요,*,*,*,*
구야,,,,EF,*,F,구야,*,*,*,*
구먼이라우,,,,EF,*,F,구먼이라우,*,*,*,*
구먼유,,,,EF,*,F,구먼유,*,*,*,*
구먼요,,,,EF,*,F,구먼요,*,*,*,*
구말구,,,,EF,*,F,구말구,*,*,*,*
구만요,,,,EF,*,F,구만요,*,*,*,*
구마는야,,,,EF,*,F,구마는야,*,*,*,*
구래,,,,EF,*,F,구래,*,*,*,*
게나,,,,EF,*,F,게나,*,*,*,*
갑더라,,,,EF,*,F,갑더라,*,*,*,*
