지유,,,,EC,*,F,지유,*,*,*,*
지요,,,,EC,*,F,지요,*,*,*,*
지만요,,,,EC,*,F,지만요,*,*,*,*
지만,,,,EC,*,T,지만,*,*,*,*
지마는,,,,EC,*,T,지마는,*,*,*,*
지는,,,,EC,*,T,지는,*,*,*,*
잖아요,,,,EC,*,F,잖아요,*,*,*,*
잖아,,,,EC,*,F,잖아,*,*,*,*
잖니,,,,EC,*,F,잖니,*,*,*,*
자면서,,,,EC,*,F,자면서,*,*,*,*
자면,,,,EC,*,T,자면,*,*,*,*
자며,,,,EC,*,F,자며,*,*,*,*
자마자,,,,EC,*,F,자마자,*,*,*,*
자니까,,,,EC,*,F,자니까,*,*,*,*
자니,,,,EC,*,F,자니,*,*,*,*
자는데,,,,EC,*,F,자는데,*,*,*,*
자느니,,,,EC,*,F,자느니,*,*,*,*
을지언정,,,,EC,*,T,을지언정,*,*,*,*
을지라도,,,,EC,*,F,을지라도,*,*,*,*
을지니,,,,EC,*,F,을지니,*,*,*,*
을지,,,,EC,*,F,을지,*,*,*,*
은지,,,,EC,*,F,은지,*,*,*,*
은즉,,,,EC,*,T,은즉,*,*,*,*
은바,,,,EC,*,F,은바,*,*,*,*
은들,,,,EC,*,T,은들,*,*,*,*
은데다가,,,,EC,*,F,은데다가,*,*,*,*
은데다,,,,EC,*,F,은데다,*,*,*,*
은데,,,,EC,*,F,은데,*,*,*,*
은가고,,,,EC,*,F,은가고,*,*,*,*
은가,,,,EC,*,F,은가,*,*,*,*
으오리까,,,,EC,*,F,으오리까,*,*,*,*
으소서,,,,EC,*,F,으소서,*,*,*,*
으므로,,,,EC,*,F,으므로,*,*,*,*
으모,,,,EC,*,F,으모,*,*,*,*
으면서도,,,,EC,*,F,으면서도,*,*,*,*
으면서,,,,EC,*,F,으면서,*,*,*,*
으면,,,,EC,*,T,으면,*,*,*,*
으며,,,,EC,*,F,으며,*,*,*,*
으매,,,,EC,*,F,으매,*,*,*,*
으마,,,,EC,*,F,으마,*,*,*,*
으리오,,,,EC,*,F,으리오,*,*,*,*
으리만큼,,,,EC,*,T,으리만큼,*,*,*,*
으리로다,,,,EC,*,F,으리로다,*,*,*,*
으리라고,,,,EC,*,F,으리라고,*,*,*,*
으리라,,,,EC,*,F,으리라,*,*,*,*
으리,,,,EC,*,F,으리,*,*,*,*
으료,,,,EC,*,F,으료,*,*,*,*
으련만,,,,EC,*,T,으련만,*,*,*,*
으려면,,,,EC,*,T,으려면,*,*,*,*
